Issue id,Summary,Issue Type,Description,Labels,Parent
JD-24g,CoverLetterViewer component,Task,"Create frontend/components/CoverLetterViewer.tsx for polling, rendering, and downloading generated cover letters.

IMPLEMENTATION DETAILS:
- Props: job_id: string
- On mount: GET /api/v1/cover-letter/{job_id} with TanStack Query
- Poll every 3s if status = pending or generating
- When ready: render cover letter content
- Two download buttons: 'Download PDF' and 'Download Markdown'

EFFORT: M (3 hours)
PROJECT AREA: Frontend
DEPENDENCIES: JD-24

TESTING CRITERIA:
- Polls every 3s until status = ready
- PDF download creates correct Blob

EDGE CASES:
- Do not render download buttons while status is pending","frontend,components,ai",JD-E4
JD-24h,Q&A and Consent Modal Components,Task,"Create frontend/components/QuestionAnswerPanel.tsx and frontend/components/ConsentPromptModal.tsx stubs.

IMPLEMENTATION DETAILS:
QuestionAnswerPanel.tsx:
- Props: job_id: string
- Interface for user to type a question. Calls POST /api/v1/question-answer/{job_id}
- Renders the Q&A conversation.

ConsentPromptModal.tsx:
- Props: title, message, onApprove, onDecline
- JIT prompting when an agent requires human-in-the-loop approval.
- MUI Dialog component.

EFFORT: M (3 hours)
PROJECT AREA: Frontend
DEPENDENCIES: JD-24

TESTING CRITERIA:
- QuestionAnswerPanel sends input and renders response.
- ConsentPromptModal renders over the page.

EDGE CASES:
- Both will be fully integrated in MVP 2 and MVP 3, so MVP 1 scope is basic scaffolding and stubs.","frontend,components",JD-E4
JD-E5,Versioned API & CI Skeleton,Epic,"Implement the jobs router, admin process scripts, multi-stage Docker setup, and GitHub Actions CI skeleton using reusable workflow patterns.

SCOPE: MVP 1
PROJECT AREA: Backend / Infrastructure
STORIES: 5.1 - 5.6","backend,api,cicd,infrastructure",
JD-28,Jobs router,Task,"Create backend/routers/v1/jobs.py with paginated job listing, job detail, save/unsave, and saved jobs list endpoints.

IMPLEMENTATION DETAILS:
- GET /api/v1/jobs: query params page_size, cursor
- GET /api/v1/jobs/{id}
- POST /api/v1/jobs/{id}/save
- DELETE /api/v1/jobs/{id}/save
- GET /api/v1/jobs/saved
- All endpoints use response_model= for OpenAPI generation

EFFORT: M (4 hours)
PROJECT AREA: Backend
DEPENDENCIES: JD-18, JD-17

TESTING CRITERIA:
- GET /api/v1/jobs returns paginated JobListResponse
- has_next=true when more results exist

EDGE CASES:
- GET /api/v1/jobs/saved route must be defined before /api/v1/jobs/{id}","backend,api,pagination",JD-E5
JD-28b,Profile and CV endpoints,Task,"Create backend/routers/v1/profile.py, cv.py, and feature_flags.py endpoints.

IMPLEMENTATION DETAILS:
profile.py:
- GET /api/v1/profile
- POST /api/v1/profile
- PATCH /api/v1/profile

cv.py:
- POST /api/v1/cv: validate .pdf or .docx
- GET /api/v1/cv/status: return stub for MVP 1

feature_flags.py:
- GET /api/v1/feature-flags

EFFORT: M (3 hours)
PROJECT AREA: Backend
DEPENDENCIES: JD-16, JD-18

TESTING CRITERIA:
- POST /api/v1/cv rejects non-PDF/DOCX
- GET /api/v1/feature-flags returns all flags false in MVP 1

EDGE CASES:
- CV file size limit: reject files > 10MB","backend,api,profile",JD-E5
JD-29,OpenAPI spec completeness,Task,"Ensure all routes are fully typed with Pydantic request/response models and RFC 7807 error shapes.

IMPLEMENTATION DETAILS:
- All endpoints use response_model= parameter
- Standardise all error responses to RFC 7807 shape: {type, title, status, detail}
- Add Field(examples=[...]) to Pydantic models

EFFORT: S (2 hours)
PROJECT AREA: Backend
DEPENDENCIES: JD-28, JD-28b

TESTING CRITERIA:
- /docs accessible; all endpoints listed
- RFC 7807 error shape used consistently

EDGE CASES:
- Optional fields must show as nullable","backend,api,documentation",JD-E5
JD-30,Admin process scripts,Task,"Create backend/admin/ directory with seed_keywords.py, clear_db.py, run_evals.py, and replay_dlq.py stubs.

IMPLEMENTATION DETAILS:
- seed_keywords.py: print each keyword from DEFAULT_KEYWORDS in filters.py
- clear_db.py: call clear_jobs() from fake_db.py
- run_evals.py: stub raising NotImplementedError('Implemented in MVP 1.1')
- replay_dlq.py: stub raising NotImplementedError('Implemented in MVP 2')

EFFORT: S (2 hours)
PROJECT AREA: Backend
DEPENDENCIES: JD-17, JD-18

TESTING CRITERIA:
- clear_db.py empties fake_db
- Stub scripts exit 0 with informative log message

EDGE CASES:
- clear_db.py must exit 1 if DATABASE_URL is set (prevent production run)","backend,admin,scripts",JD-E5
JD-31,GitHub Actions CI skeleton,Task,"Create .github/workflows/ci.yml using reusable workflow patterns with linting, type checking, tests, and Docker build.

IMPLEMENTATION DETAILS:
- Trigger: on: pull_request and push to main
- Jobs: lint-and-type-check, test-backend, test-frontend, docker-build, check-workflow-docs
- docker-build: docker/setup-buildx-action; docker build --cache-from type=gha --cache-to type=gha,mode=max -t job-discovery:ci .

EFFORT: M (5 hours)
PROJECT AREA: Infrastructure / CI
DEPENDENCIES: JD-2

TESTING CRITERIA:
- All jobs trigger on PR and push to main
- Docker build uses GHA layer cache

EDGE CASES:
- Playwright install NOT required in CI","cicd,github,infrastructure",JD-E5
JD-32,Docker and Nginx Multi-Stage Setup,Task,"Create Dockerfile, nginx.conf, and supervisord.conf for the MVP 1 single-container deployment.

IMPLEMENTATION DETAILS:
- Dockerfile: Multi-stage build.
  - Stage 1: Build Next.js FE
  - Stage 2: Install Python BE dependencies with uv
  - Stage 3: Runtime image combining Nginx, FE server, BE server, and supervisord
- nginx.conf: Reverse proxy / to Next.js on port 3000, and /api to FastAPI on port 8000
- supervisord.conf: Manage uvicorn, Next.js server, and nginx processes (Factor IX Disposability)
- Ensure graceful shutdown: Supervisor stopwaitsecs=30

EFFORT: L (6 hours)
PROJECT AREA: Infrastructure
DEPENDENCIES: JD-24, JD-28

TESTING CRITERIA:
- Container runs successfully locally
- Nginx correctly routes traffic between frontend and backend

EDGE CASES:
- All secrets must be injected at runtime via env vars, never baked into the image.","infrastructure,docker,nginx",JD-E5
JD-33,Applications endpoint,Task,"Create backend/routers/v1/applications.py for logging and tracking applications.

IMPLEMENTATION DETAILS:
- POST /api/v1/applications: accepts job_id and notes; creates Application record
- GET /api/v1/applications: fetches user applications joined with Job details
- PATCH /api/v1/applications/{id}: updates application status (drag-drop) and notes

EFFORT: M (3 hours)
PROJECT AREA: Backend
DEPENDENCIES: JD-28

TESTING CRITERIA:
- POST returns 201 Created
- GET returns applications mapped with job details
- PATCH updates status

EDGE CASES:
- Ensure uniqueness by job_id and user_id","backend,api,applications",JD-E5
